Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	dsc_2	dsc_4	dsc_6	dsc_8	dsc_10	dsc_27	dsc_28	dsc_29	dsc_30	dsc_31
ENSG00000136897	367	316	371	299	417	520	399	312	449	388	466	581	557	454	0
ENSG00000136870	221	292	308	282	316	382	348	222	504	347	336	427	342	347	1
ENSG00000136872	0	1	6	3	1	3	4	1	7	5	4	9	9	6	0
ENSG00000270982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225376	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0
ENSG00000165152	79	21	4	18	19	125	26	4	36	17	88	18	5	10	0
ENSG00000233055	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
ENSG00000155827	950	1154	1137	1040	1251	1422	1404	972	1396	1213	1301	1527	1484	1429	1
ENSG00000198785	9	12	6	5	2	7	3	4	8	7	12	16	11	10	0
ENSG00000188386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270332	0	1	0	0	1	0	2	0	1	2	0	1	0	2	0
ENSG00000136824	493	725	814	816	867	859	909	917	951	876	593	1219	1204	956	0
ENSG00000242111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273423	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000235248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179055	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000188712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136783	751	791	698	786	788	996	878	571	895	748	1256	1938	1378	1250	0
ENSG00000165028	11	27	14	20	18	24	33	19	34	24	45	83	81	43	0
ENSG00000165029	719	823	600	508	339	966	1068	488	1174	324	987	1383	969	568	1
ENSG00000226334	1	0	3	2	0	3	1	4	0	0	6	6	4	0	0
ENSG00000230013	1	2	0	3	0	0	0	1	1	1	0	0	0	0	0
ENSG00000286536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070214	1466	1846	1672	1076	1361	2326	2439	1603	1592	1596	1786	2665	2197	1239	5
ENSG00000106701	105	170	128	146	144	153	183	108	249	151	325	479	439	310	1
ENSG00000229419	9	18	18	26	11	15	25	23	26	19	43	70	50	43	2
ENSG00000228317	1	0	0	0	0	2	1	0	0	0	2	1	0	0	0
ENSG00000106692	960	1113	1103	1074	1039	1174	1169	859	915	953	1182	1529	1492	1262	0
ENSG00000279609	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0
ENSG00000186051	1	5	0	1	1	5	4	0	1	2	2	2	6	1	0
ENSG00000095209	178	190	254	183	258	328	287	243	227	321	306	422	473	273	1
ENSG00000228366	1	0	0	0	1	0	0	1	1	1	0	1	1	0	0
ENSG00000232486	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0
ENSG00000228948	1	0	1	2	1	2	1	1	2	0	0	0	1	0	0
ENSG00000234323	6	12	14	7	5	19	7	17	3	5	23	19	32	13	0
ENSG00000225002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237062	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228143	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000212276	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000148143	632	717	738	878	739	1085	1347	942	1589	1068	815	935	1121	895	1
ENSG00000230782	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0
ENSG00000231562	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0
ENSG00000223615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225531	2	0	0	0	1	2	1	0	1	1	2	0	2	2	0
ENSG00000226047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226535	0	0	0	0	2	0	0	0	1	0	0	0	1	5	0
ENSG00000119318	3811	3905	4179	3637	3970	5245	4492	3344	4208	3816	4244	4870	5135	3945	7
ENSG00000226825	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000287233	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000213558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136826	2091	2622	2805	2435	2111	4322	4110	3060	1262	3035	4079	4601	4640	3546	4
ENSG00000236005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244104	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000231293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236783	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169253	0	0	0	0	2	0	1	0	0	1	3	6	1	10	0
ENSG00000231678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213556	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148156	0	0	0	0	0	0	2	1	3	0	2	1	0	0	0
ENSG00000187003	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000070061	978	1171	1255	1111	1256	1592	1399	1039	1007	1296	1674	1921	1957	1598	1
ENSG00000119328	279	282	300	277	265	387	346	218	263	255	346	394	381	307	0
ENSG00000119326	407	379	377	365	388	669	444	284	544	325	759	709	621	540	0
ENSG00000106771	2192	2836	2699	2317	2808	3116	3459	2434	3287	2949	2528	3458	3291	2316	5
ENSG00000199331	0	0	0	0	0	0	0	0	4	0	2	1	2	1	0
ENSG00000207698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260230	12	2	1	2	7	4	1	1	2	4	5	6	0	6	0
ENSG00000095203	0	0	0	1	1	4	4	0	1	2	2	3	1	0	0
ENSG00000200106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070159	206	216	257	250	257	278	273	232	344	276	249	363	369	338	1
ENSG00000263861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213539	4	5	4	1	13	2	4	3	6	22	4	11	2	12	0
ENSG00000157654	4747	5171	5575	5411	5741	5465	4604	3612	6254	4154	4976	5802	6083	4511	5
ENSG00000232939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228053	0	2	0	1	0	0	2	0	1	0	2	8	1	1	2
ENSG00000188959	2	5	3	3	1	1	1	0	0	1	2	2	4	2	0
ENSG00000136810	1552	1214	1285	950	1348	2279	1495	1033	1497	1393	2387	2410	2245	1706	1
ENSG00000204193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165124	50	15	8	3	8	86	18	5	19	5	80	14	9	9	0
ENSG00000206658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232896	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000030304	4	2	1	1	1	1	2	0	3	2	4	2	5	9	0
ENSG00000223918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198121	2925	3766	2412	2700	3603	4184	4070	2045	3849	3085	3693	5156	3266	3059	3
ENSG00000206923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207401	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
ENSG00000212409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171133	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000136813	2037	2220	2309	2173	2232	2778	2867	2050	2894	2451	2655	3181	3487	2719	4
ENSG00000223238	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
ENSG00000173258	33	42	43	62	64	48	67	39	106	63	79	150	143	106	0
ENSG00000106853	832	888	807	631	927	1134	996	744	757	930	1330	1475	1069	1099	0
ENSG00000224644	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000204173	3	2	1	4	3	11	1	0	1	0	9	1	3	1	0
ENSG00000059769	154	141	123	141	161	202	151	122	147	155	230	260	294	239	1
ENSG00000244115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242616	86	95	48	55	68	78	80	46	74	53	13	13	10	4	0
ENSG00000165181	0	1	1	1	1	1	3	1	1	1	4	12	25	18	0
ENSG00000224067	0	0	0	0	1	1	1	0	0	1	1	2	0	3	0
ENSG00000206907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148154	1109	1078	1161	1038	857	1329	926	785	906	665	1524	1878	1683	1342	4
ENSG00000266315	1	0	2	0	0	3	0	2	0	0	3	0	1	1	0
ENSG00000222356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259953	133	176	128	163	121	134	139	97	178	96	248	296	269	320	1
ENSG00000106868	810	830	788	1007	696	911	771	537	854	475	1033	1017	966	1198	1
ENSG00000222327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225513	0	0	1	0	0	0	1	1	0	0	2	0	1	3	0
ENSG00000119314	1747	1703	1994	2030	1637	3102	2529	2195	3077	2263	1931	2371	2671	2038	4
ENSG00000242256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230081	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000213529	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0
ENSG00000119471	734	692	838	807	684	1352	949	831	980	825	951	992	1224	1134	0
ENSG00000230185	6	8	15	5	7	3	5	5	4	4	10	7	16	9	0
ENSG00000165185	48	75	73	58	71	88	59	68	54	56	72	87	122	59	0
ENSG00000250068	0	0	0	1	1	1	1	0	1	0	0	1	3	3	0
ENSG00000148153	727	842	708	608	736	1044	1035	597	1043	821	826	1087	867	741	0
ENSG00000226609	0	0	1	1	0	2	0	1	1	0	0	3	0	1	0
ENSG00000148158	963	1157	1164	1096	1090	1613	1937	1092	2057	1599	1235	1534	1456	1195	2
ENSG00000119457	0	1	3	0	2	3	2	2	1	1	5	2	4	4	0
ENSG00000271631	0	1	0	0	0	0	0	0	0	0	3	10	5	0	0
ENSG00000228623	18	27	41	31	30	33	18	28	29	36	16	12	17	23	0
ENSG00000237906	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000285447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136866	63	76	61	75	109	100	94	89	114	116	99	122	113	92	0
ENSG00000285115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225684	2	4	2	0	9	4	5	1	1	6	5	12	3	1	0
ENSG00000231528	2	7	8	4	8	9	6	5	5	13	3	9	2	5	0
ENSG00000136867	18	36	17	11	24	19	32	11	25	24	22	14	4	9	0
ENSG00000119321	885	1140	1094	1133	1189	1325	1303	956	1170	1183	1170	1303	1335	1143	2
ENSG00000136868	1260	1273	1462	1243	1326	1846	1491	1140	1572	1310	1489	1438	1634	1353	0
ENSG00000176386	119	101	94	93	105	149	102	78	94	89	229	240	151	202	0
ENSG00000136875	529	597	608	519	690	799	697	562	749	592	746	781	767	638	0
ENSG00000165188	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0
ENSG00000148225	107	149	120	67	139	121	158	104	92	143	107	141	104	82	0
ENSG00000119411	0	1	1	2	0	0	1	2	0	1	0	1	1	1	0
ENSG00000119431	121	206	171	141	172	217	258	156	178	191	226	278	184	211	0
ENSG00000148218	1030	1774	1557	1295	1651	1631	1956	1279	1569	1608	1548	2056	1552	1440	1
ENSG00000148229	736	978	882	860	982	1104	1004	739	1186	933	1116	1440	1213	1087	1
ENSG00000157653	7	3	3	11	5	8	1	3	5	1	12	11	18	10	0
ENSG00000138835	1321	1324	934	955	1161	1795	1135	651	553	724	1991	1695	902	1100	1
ENSG00000237073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282897	13	23	3	13	27	3	9	0	5	0	7	8	2	8	0
ENSG00000233817	5	24	1	9	8	19	7	4	9	9	23	41	9	10	0
ENSG00000227482	18	30	10	9	30	9	3	0	2	15	17	37	5	15	0
ENSG00000214669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232905	1	0	0	0	1	0	0	0	1	4	0	0	0	1	0
ENSG00000157657	345	417	378	323	353	509	375	280	334	295	438	381	412	271	0
ENSG00000106927	2	0	2	0	0	0	0	2	1	2	2	3	2	0	0
ENSG00000136883	1	0	2	0	0	1	0	0	0	2	3	1	3	0	0
ENSG00000196739	1862	3109	2271	3230	2234	2094	2949	1908	1810	1754	8596	9280	6292	7073	5
ENSG00000207726	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000229314	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
ENSG00000228278	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000106948	356	433	539	378	346	470	510	380	654	320	594	445	544	407	1
ENSG00000235119	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000095397	124	126	68	96	108	179	164	66	111	124	256	169	55	175	0
ENSG00000271214	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000235797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136888	1306	1305	1372	1172	1173	1778	1507	1099	1336	1176	1851	2279	1764	1530	0
ENSG00000157693	196	203	177	181	232	239	244	139	291	230	278	254	214	199	0
ENSG00000201749	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000230054	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000230601	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230284	0	6	1	0	10	3	3	1	1	4	0	0	0	0	0
ENSG00000274919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181634	5	0	0	0	0	0	1	0	1	3	2	3	0	0	0
ENSG00000229817	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0
ENSG00000173077	23	31	28	34	22	4	9	11	5	7	34	31	79	46	0
ENSG00000106952	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000041982	76618	110848	124031	125312	114313	80841	90900	85256	95981	77543	79725	109316	117512	103949	159
ENSG00000236461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234692	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000228714	2	0	0	1	1	2	0	0	2	1	2	2	0	3	0
ENSG00000274755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204148	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000228707	0	2	1	1	3	0	0	1	4	1	0	0	1	0	0
ENSG00000182752	597	139	296	418	405	826	157	222	355	391	707	161	386	384	0
ENSG00000226604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244757	0	1	0	0	0	0	0	0	0	0	1	0	1	5	0
ENSG00000256040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148219	316	506	106	208	306	151	98	56	95	63	420	595	168	244	1
ENSG00000229105	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000230894	0	0	0	1	0	0	0	0	0	0	0	0	5	1	0
ENSG00000119401	557	529	505	445	528	940	659	468	813	605	679	620	542	516	1
ENSG00000285820	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000230734	2	2	2	1	14	0	2	1	7	18	5	3	3	13	0
ENSG00000207268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233569	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000235133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136869	15	15	5	2	1	12	25	1	17	9	12	19	4	2	0
ENSG00000201444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000231901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234782	5	7	10	8	25	10	10	8	11	24	51	88	38	78	1
ENSG00000225050	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078725	30	1	1	0	0	41	0	0	0	0	58	3	4	0	0
ENSG00000260970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136861	1385	1629	1809	1548	1723	2173	1897	1822	1682	1683	2140	2339	2637	1908	5
ENSG00000106780	4883	6243	7231	5893	5883	7036	7687	6349	9045	6600	5751	7823	8685	6257	16
ENSG00000238181	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000119402	1639	2110	1929	1782	1728	2378	2456	1699	2419	1924	2253	2696	2766	2204	3
ENSG00000214654	45	74	64	54	91	59	75	62	75	65	55	88	112	72	0
ENSG00000270917	4	2	2	2	5	7	4	4	3	4	2	4	4	3	0
ENSG00000095261	1017	1140	1238	1168	1157	1477	1373	1034	1312	1280	1285	1774	1759	1334	1
ENSG00000226752	169	379	438	315	259	238	369	337	293	315	335	699	702	405	2
ENSG00000119403	1534	2565	2256	1952	2670	1834	2547	1806	2749	2235	1861	2745	2164	2004	2
ENSG00000056558	3488	4959	3901	3665	5398	2867	3408	1787	6044	3508	4319	5606	4307	4100	8
ENSG00000106804	120	301	207	213	258	113	205	170	117	196	211	464	394	248	0
ENSG00000119397	212	389	390	384	376	324	487	423	415	392	468	741	781	566	3
ENSG00000119396	3742	4337	4196	3600	4677	5085	4798	3302	5157	4584	4343	5837	5576	4442	9
ENSG00000243738	2	5	3	8	2	4	5	9	6	7	4	3	7	8	0
ENSG00000148180	30159	44790	35961	27966	33155	42932	49746	31233	39005	31764	43620	49248	33683	31452	62
ENSG00000214651	0	1	0	0	0	0	1	0	0	2	0	2	1	1	0
ENSG00000239593	3	8	6	4	5	6	13	10	19	12	11	11	8	8	0
ENSG00000235865	34	78	62	98	55	94	152	99	171	85	146	148	329	259	0
ENSG00000148175	1370	1297	1462	1190	1379	2356	1792	1412	2110	1756	1750	1820	1825	1487	3
ENSG00000227355	5	0	1	0	1	1	2	1	0	1	6	3	1	1	0
ENSG00000204136	0	0	0	0	2	8	1	0	0	1	7	3	2	4	0
ENSG00000240299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213467	1	1	2	0	8	1	3	0	2	11	3	14	3	11	1
ENSG00000136848	1910	2390	2370	2027	2266	2776	3237	2215	3762	2537	2658	2467	2097	1986	2
ENSG00000229854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261534	105	105	139	133	134	88	69	65	51	45	171	150	165	160	0
ENSG00000175764	146	130	131	145	146	163	129	116	121	100	191	176	170	162	0
ENSG00000237548	1	1	1	1	0	1	0	0	0	0	1	2	1	0	0
ENSG00000266583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119421	632	687	742	609	742	1042	800	600	778	757	1058	1043	756	774	0
ENSG00000185681	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000106852	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0
ENSG00000119446	687	678	678	625	625	944	699	496	696	549	918	981	968	732	0
ENSG00000148187	290	371	371	331	308	503	502	342	435	324	501	608	663	530	0
ENSG00000095303	589	344	160	86	128	1087	169	64	32	80	825	406	143	90	0
ENSG00000269970	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
ENSG00000233616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234156	2	10	1	0	7	1	2	2	0	0	4	7	3	0	0
ENSG00000136834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197233	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000239590	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171505	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000171501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171496	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000228914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165202	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000280094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226783	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ENSG00000136939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232387	1	0	0	0	0	0	1	0	1	4	2	6	0	9	0
ENSG00000148215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136940	575	671	659	619	664	752	686	537	826	614	750	982	843	724	3
ENSG00000165204	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000056586	1355	1656	1735	1580	1514	1894	1938	1551	2583	1659	1797	2417	2549	1828	2
ENSG00000212447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186130	207	236	223	222	265	356	334	215	438	291	307	386	322	249	0
ENSG00000171448	168	261	189	177	237	219	253	174	246	211	250	418	318	325	1
ENSG00000261094	5	6	4	9	9	6	11	3	8	12	8	16	21	22	0
ENSG00000286718	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
ENSG00000011454	1227	1576	1377	1410	1459	1801	1975	1302	1765	1484	1642	2224	1924	1698	3
ENSG00000222351	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000213216	1	4	0	0	5	1	8	0	4	10	0	2	4	0	0
ENSG00000188394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225078	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
ENSG00000236901	16	27	34	28	23	25	33	20	21	24	57	61	61	62	0
ENSG00000165209	105	159	147	143	136	121	134	118	59	94	162	252	253	193	0
ENSG00000283941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148204	0	1	1	0	2	0	1	0	1	0	0	0	2	0	0
ENSG00000119522	309	513	396	414	437	183	68	100	37	73	439	408	332	339	0
ENSG00000207991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274932	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
ENSG00000237336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229115	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000234881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106689	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0
ENSG00000236668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119408	2173	3157	2576	2704	2724	3073	3789	2282	3359	2501	2204	2796	2522	2293	5
ENSG00000235204	1	2	5	9	4	2	3	3	1	1	3	22	17	15	1
ENSG00000227200	0	8	4	5	6	9	11	5	6	8	7	12	15	6	0
