Gene_id	dsc_1	dsc_3	dsc_5	dsc_7	dsc_9	msc_11	msc_12	msc_13	msc_14	msc_15
ENSG00000236179	0	0	0	0	0	0	0	0	0	0
ENSG00000275774	0	0	0	0	0	0	0	0	0	0
ENSG00000229978	0	0	0	0	0	0	0	0	0	0
ENSG00000233336	0	0	0	0	0	0	0	0	0	0
ENSG00000280267	0	0	0	0	0	0	0	0	0	0
ENSG00000179412	0	0	0	0	0	0	0	0	1	0
ENSG00000204505	0	0	0	0	0	0	0	0	0	0
ENSG00000279169	0	0	0	0	0	0	0	0	0	0
ENSG00000279804	0	0	0	0	0	0	0	0	0	0
ENSG00000250894	0	0	0	0	0	0	0	0	0	0
ENSG00000270601	0	0	0	0	0	0	0	0	0	0
ENSG00000231219	0	0	0	0	0	0	0	0	0	0
ENSG00000207511	0	0	0	0	0	0	0	0	0	0
ENSG00000182330	0	0	0	0	0	0	0	0	0	0
ENSG00000237700	0	0	0	0	0	0	0	0	0	0
ENSG00000204501	0	0	0	0	0	0	0	0	0	0
ENSG00000228229	0	0	0	0	0	0	0	0	0	0
ENSG00000204481	0	0	0	0	0	0	0	0	0	0
ENSG00000204480	0	0	0	0	0	0	0	0	0	0
ENSG00000204479	0	0	0	0	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0	0	0	0	0
ENSG00000162494	2	3	1	2	0	0	0	0	0	0
ENSG00000259961	0	0	0	0	0	0	0	0	0	0
ENSG00000215909	0	0	0	0	0	0	0	0	0	0
ENSG00000162493	4014	5021	2205	2986	5320	0	2	6	0	0
ENSG00000222952	0	1	0	0	0	0	0	0	0	0
ENSG00000237445	0	1	0	1	0	0	0	0	0	0
ENSG00000253085	0	0	0	0	0	0	0	0	0	0
ENSG00000116731	1224	1482	1397	1544	1615	1153	1425	1515	1136	1016
ENSG00000189337	178	70	105	75	94	1094	2329	2205	1262	1547
ENSG00000252151	0	0	0	0	0	0	0	0	0	0
ENSG00000231606	0	0	0	0	0	0	0	0	0	0
ENSG00000234593	0	0	0	0	0	0	0	0	0	0
ENSG00000235829	0	0	0	0	0	1	0	0	1	0
ENSG00000287756	0	0	0	0	0	0	0	0	0	0
ENSG00000175147	0	0	1	1	1	19	43	33	30	12
ENSG00000171729	145	102	187	162	189	870	1396	1567	1622	954
ENSG00000204464	0	0	0	0	0	0	0	2	0	0
ENSG00000215720	0	0	0	0	0	0	0	0	0	0
ENSG00000278480	1	0	0	0	0	0	1	0	5	1
ENSG00000142621	0	0	1	2	1	1	4	7	6	3
ENSG00000233485	0	0	0	0	0	0	0	0	0	0
ENSG00000236045	0	0	0	0	0	0	0	0	0	0
ENSG00000228140	3	4	2	1	0	3	4	5	4	0
ENSG00000142634	1402	1576	1632	1370	1341	1127	1372	1481	1318	1484
ENSG00000162438	0	0	0	1	3	0	1	0	0	0
ENSG00000142615	0	0	0	0	0	0	3	0	0	1
ENSG00000215704	2	1	3	3	0	0	3	0	0	3
ENSG00000132906	204	317	372	316	204	353	427	524	403	392
ENSG00000116138	699	759	834	775	721	793	929	849	706	695
ENSG00000251866	0	0	0	0	0	0	0	0	0	0
ENSG00000272510	0	0	0	0	0	0	0	0	0	0
ENSG00000116771	23	21	24	12	7	42	30	17	17	11
ENSG00000237301	0	1	0	0	2	0	0	0	1	0
ENSG00000235084	5	4	1	3	8	11	2	11	17	12
ENSG00000252417	0	0	0	0	0	0	0	0	0	0
ENSG00000236500	0	0	0	0	0	0	0	0	0	0
ENSG00000197312	432	453	484	429	468	1251	1813	1474	1176	975
ENSG00000215695	0	0	0	0	0	0	0	0	0	0
ENSG00000271742	0	0	0	0	1	0	3	0	7	1
ENSG00000116786	2502	3188	3370	2498	2431	4023	5878	5928	5602	5586
ENSG00000237938	2	3	5	5	3	4	4	1	9	8
ENSG00000162461	28	56	38	44	21	57	47	75	39	21
ENSG00000224459	0	0	0	0	0	0	0	0	0	0
ENSG00000162460	0	0	0	0	0	0	0	0	0	0
ENSG00000162458	1714	1823	1676	1379	1029	347	60	211	344	320
ENSG00000224321	2	3	1	0	6	13	1	5	16	9
ENSG00000233954	51	65	65	30	107	101	194	203	149	157
ENSG00000178715	13	8	4	3	12	25	2	30	18	7
ENSG00000179743	45	114	84	59	88	32	64	55	27	33
ENSG00000065526	1597	1940	2052	2444	2019	1674	1512	1240	1082	1105
ENSG00000270620	0	0	0	0	0	0	0	0	0	0
ENSG00000116809	531	793	633	570	656	655	656	842	736	754
ENSG00000234607	0	0	0	0	0	0	0	0	0	0
ENSG00000231353	0	0	0	0	0	0	0	0	0	0
ENSG00000275503	0	0	0	0	0	0	0	0	0	0
ENSG00000224966	0	0	0	0	0	0	0	0	0	0
ENSG00000183888	0	0	0	0	0	0	0	0	0	0
ENSG00000233078	0	0	0	0	0	0	0	0	0	0
ENSG00000173641	44	41	18	15	46	1	3	0	0	0
ENSG00000186510	0	1	1	2	0	0	1	3	0	0
ENSG00000232456	0	1	0	0	0	0	0	0	0	1
ENSG00000184908	4	7	5	8	5	2	4	2	4	2
ENSG00000185519	1	0	1	3	1	0	2	0	0	1
ENSG00000142627	3471	3051	4659	3641	3344	198	66	70	38	85
ENSG00000227959	4	6	0	1	4	0	0	1	0	0
ENSG00000224621	2	1	0	1	1	0	0	0	0	0
ENSG00000234166	0	0	0	0	0	0	0	0	0	0
ENSG00000142632	373	695	505	605	370	67	133	279	215	133
ENSG00000237276	29	38	36	37	29	77	52	107	195	94
ENSG00000288398	139	168	158	140	210	163	167	215	173	216
ENSG00000132881	126	98	108	100	131	120	82	142	121	167
ENSG00000233929	0	3	0	2	1	3	1	2	0	3
ENSG00000037637	675	739	770	719	781	884	835	855	863	821
ENSG00000055070	4477	4965	5279	3997	4825	4238	3627	5180	4771	4995
ENSG00000226457	2	0	0	0	3	8	4	1	3	0
ENSG00000187144	0	0	0	1	0	0	2	0	1	0
ENSG00000157191	1532	1544	1680	1259	1474	1531	1927	2343	1864	2036
ENSG00000226029	4	24	16	14	19	8	7	13	4	18
ENSG00000080947	33	76	85	87	61	32	24	32	53	50
ENSG00000206652	0	0	0	0	0	0	0	0	0	0
ENSG00000261135	0	1	0	1	0	3	0	0	0	0
ENSG00000285853	1	0	0	0	0	0	0	0	0	0
ENSG00000224174	0	0	0	0	0	0	1	0	0	0
ENSG00000233421	5	1	2	55	5	0	1	0	38	0
ENSG00000277344	0	0	0	0	0	0	0	0	1	0
ENSG00000225710	0	0	0	0	0	0	0	0	0	0
ENSG00000219481	438	486	602	535	629	357	313	375	396	337
ENSG00000271732	0	0	0	0	0	0	0	0	0	0
ENSG00000215908	229	343	352	411	454	226	305	266	286	289
ENSG00000283773	0	0	0	0	0	0	0	0	0	0
ENSG00000186301	8	21	11	25	8	51	71	47	34	23
ENSG00000282143	0	0	0	0	0	0	0	0	0	0
ENSG00000207513	0	0	0	0	0	0	0	0	0	0
ENSG00000280114	0	0	0	0	0	0	0	0	0	0
ENSG00000236698	9	7	5	8	5	15	7	13	8	3
ENSG00000268869	0	0	0	0	0	0	1	0	0	0
ENSG00000279151	0	0	0	0	0	0	0	0	0	0
ENSG00000282740	0	0	0	0	0	0	0	0	0	0
ENSG00000058453	606	912	733	790	787	699	466	608	704	555
ENSG00000227684	0	0	0	0	0	0	0	1	0	0
ENSG00000207389	0	0	0	0	0	0	0	0	0	0
ENSG00000186715	5	4	5	12	2	15	4	14	23	7
ENSG00000223643	0	0	0	0	0	0	0	0	0	0
ENSG00000230239	0	0	0	0	0	0	0	0	0	0
ENSG00000263811	0	0	0	0	0	0	0	0	0	0
ENSG00000228549	7	16	6	63	19	0	2	0	51	1
ENSG00000277234	0	0	0	0	0	0	0	0	0	0
ENSG00000238142	12	38	44	38	30	8	94	73	58	29
ENSG00000235241	0	0	0	0	0	0	0	0	0	0
ENSG00000207005	0	0	0	0	0	0	0	0	0	0
ENSG00000272426	0	0	0	0	0	0	0	0	0	0
ENSG00000117122	347	203	233	86	64	602	828	964	454	507
ENSG00000286898	0	0	1	0	0	0	0	0	0	0
ENSG00000226526	0	0	0	0	0	3	10	1	0	0
ENSG00000159363	1333	1208	2202	1322	1282	1956	2970	2565	2428	2950
ENSG00000117118	846	867	1101	789	904	2241	2503	2239	2353	1637
ENSG00000117115	2	4	8	2	1	45	63	520	70	93
ENSG00000204362	0	0	0	1	0	2	2	1	1	1
ENSG00000282843	0	0	0	0	0	0	0	0	0	0
ENSG00000142623	1	0	2	0	0	30	16	50	15	19
ENSG00000142619	1	0	0	1	0	0	0	2	0	0
ENSG00000266634	0	0	0	0	0	0	0	0	0	0
ENSG00000159339	0	0	0	0	1	0	0	0	0	0
ENSG00000276747	0	1	0	0	0	2	4	1	2	1
ENSG00000179051	3312	3969	4358	3534	3965	4550	3604	4498	3541	3781
ENSG00000227751	0	0	0	0	0	0	0	0	0	0
ENSG00000074964	996	1385	1165	988	1139	512	957	1753	866	1225
ENSG00000236648	0	0	0	0	0	0	0	0	0	0
ENSG00000117148	0	0	0	0	2	0	0	1	0	1
ENSG00000284653	0	0	0	0	0	0	0	0	0	0
ENSG00000261781	0	0	0	0	0	0	0	0	0	0
ENSG00000117154	0	0	1	0	0	0	0	0	0	0
ENSG00000280222	0	0	0	0	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0	0	0	0	0
ENSG00000225387	0	0	0	0	0	0	0	0	0	0
ENSG00000179023	0	0	1	1	0	0	1	0	0	0
ENSG00000235282	0	0	0	0	2	0	0	1	0	0
ENSG00000225478	0	0	0	0	0	0	0	0	0	0
ENSG00000009709	0	1	0	0	0	1	0	0	0	2
ENSG00000179002	0	0	0	0	0	0	0	0	1	1
ENSG00000159423	504	616	569	561	607	1364	1933	2372	2439	2898
ENSG00000265606	0	0	0	0	0	0	0	0	0	0
ENSG00000221662	0	0	0	0	0	0	0	0	0	0
ENSG00000169991	1854	1823	2202	1738	1664	739	764	785	548	425
ENSG00000272084	24	27	21	24	34	3	2	3	8	8
ENSG00000127481	3752	4558	4861	5478	4324	5054	4417	4618	4191	4196
ENSG00000230424	3	13	5	2	12	3	15	13	8	6
ENSG00000127463	4241	4738	4847	4387	4039	3183	2496	2102	2336	2223
ENSG00000053372	656	716	725	656	843	943	596	500	616	509
ENSG00000286064	7	9	13	10	10	22	48	17	2	6
ENSG00000211454	3	6	4	2	1	9	8	5	7	4
ENSG00000162482	3	1	1	7	1	6	2	5	3	5
ENSG00000270728	29	31	18	20	26	18	31	30	28	30
ENSG00000053371	625	713	649	585	744	1856	1701	2887	2728	2482
ENSG00000200403	0	0	0	0	0	2	0	0	2	1
ENSG00000040487	526	611	590	450	573	811	1032	1181	972	941
ENSG00000077549	4557	4957	5209	4415	4975	5742	5225	8044	7337	6088
ENSG00000240490	0	0	0	0	0	0	0	0	0	0
ENSG00000173436	261	241	235	241	289	314	353	407	327	286
ENSG00000201609	0	0	0	0	0	0	0	0	0	0
ENSG00000235185	0	0	0	0	0	0	0	0	1	0
ENSG00000158747	1489	933	680	513	955	4400	10072	46161	8348	10667
ENSG00000270136	0	0	0	0	0	0	0	0	0	0
ENSG00000226396	1	29	3	4	16	30	16	74	21	14
ENSG00000158748	0	0	0	1	0	0	2	5	0	2
ENSG00000162542	325	564	474	489	492	301	287	403	438	353
ENSG00000178828	0	0	0	0	0	0	0	0	0	0
ENSG00000235434	0	0	0	1	0	0	0	0	0	0
ENSG00000169914	206	259	280	251	216	150	240	240	177	186
ENSG00000188784	0	0	0	0	0	0	0	0	0	0
ENSG00000242688	0	0	0	0	0	0	0	0	0	0
ENSG00000188257	0	1	0	0	1	4	1	0	0	0
ENSG00000127472	1	0	0	2	1	0	0	0	0	0
ENSG00000117215	0	0	0	0	0	0	1	0	0	0
ENSG00000158786	0	0	0	0	0	0	0	0	0	0
ENSG00000227066	0	0	0	0	0	0	0	0	0	0
ENSG00000187980	0	0	0	0	0	0	0	0	0	0
ENSG00000225986	0	0	0	0	0	2	4	10	3	3
ENSG00000162543	1	1	0	0	0	54	74	60	71	26
ENSG00000228105	0	0	0	0	0	0	0	0	0	0
ENSG00000284710	0	0	0	0	0	0	0	0	0	0
ENSG00000158816	0	0	0	0	0	0	0	0	0	0
ENSG00000226664	0	0	0	0	0	0	0	0	0	0
ENSG00000236963	0	1	0	1	0	0	0	0	0	0
ENSG00000226487	0	0	0	0	0	0	0	0	0	0
ENSG00000284641	0	0	0	0	0	0	0	0	0	0
ENSG00000284743	0	0	0	0	0	0	0	0	0	0
ENSG00000162545	871	1068	818	651	967	208	251	255	283	280
ENSG00000090432	856	969	916	751	1031	1217	1726	1855	1342	1326
ENSG00000215520	0	0	0	0	0	0	0	0	0	0
ENSG00000183114	3	3	0	0	0	1	5	3	6	0
ENSG00000158825	1	2	2	0	0	0	7	1	10	1
ENSG00000158828	540	784	606	453	528	605	1023	1363	1172	1242
ENSG00000284005	0	0	0	0	0	0	0	0	0	0
ENSG00000117242	250	373	348	293	312	76	145	169	87	128
ENSG00000244038	8024	9681	9120	7260	7720	6255	5386	6648	7210	7572
ENSG00000117245	1	5	3	1	1	3	19	9	6	3
ENSG00000235432	0	0	0	0	0	0	0	0	0	0
ENSG00000189410	5	6	1	1	4	5	1	5	2	5
ENSG00000233069	0	0	0	0	0	0	0	0	0	0
ENSG00000127483	3225	4704	4286	4287	4044	4855	5476	5599	5524	4638
ENSG00000075151	2009	2618	2893	2807	2647	2984	2224	2950	3031	2841
ENSG00000251914	0	0	0	0	0	0	0	0	0	0
ENSG00000221808	0	0	0	0	0	0	0	0	0	0
ENSG00000233072	0	0	0	0	0	0	0	0	0	0
ENSG00000236073	0	0	0	0	0	0	0	0	0	0
ENSG00000235112	0	0	0	0	0	0	0	0	0	0
ENSG00000287192	0	0	0	0	0	1	2	2	0	0
ENSG00000117298	9504	10699	12304	9574	9033	895	1050	903	890	966
ENSG00000236936	0	0	1	0	1	0	0	0	1	0
ENSG00000231105	0	2	7	4	3	1	4	3	0	0
ENSG00000236216	0	0	0	0	1	0	0	2	0	0
ENSG00000228823	0	0	0	0	0	0	0	1	0	0
ENSG00000236009	0	0	0	0	0	0	0	0	0	0
ENSG00000227001	22	36	41	26	36	19	28	7	18	11
ENSG00000187952	2	0	7	0	3	1	4	2	2	2
ENSG00000186543	0	1	0	0	0	0	0	0	0	1
ENSG00000142794	367	320	452	293	570	195	359	111	182	238
ENSG00000176378	0	0	0	0	0	0	0	0	0	0
ENSG00000162551	91	69	4	3	5	2	10	2	8	2
ENSG00000233431	0	0	0	0	0	0	0	0	0	0
ENSG00000076864	142	186	85	97	191	686	4471	1680	1447	1185
ENSG00000090686	1038	1340	1326	1234	1273	2971	2928	3227	3260	2413
ENSG00000231978	0	0	0	0	0	0	0	0	0	0
ENSG00000187942	20	28	24	37	8	6	16	6	10	2
ENSG00000142798	31209	37377	35424	46567	31940	15238	5523	9142	11274	22304
ENSG00000232037	1	1	0	0	0	1	0	3	2	1
ENSG00000283234	0	0	0	0	0	0	0	0	0	0
ENSG00000219073	0	0	0	0	0	0	0	0	0	0
ENSG00000285959	0	0	0	0	0	0	0	0	0	0
ENSG00000273610	0	0	0	0	0	0	0	0	0	0
ENSG00000201919	0	0	0	0	0	0	0	0	0	0
ENSG00000142789	0	0	0	0	0	0	0	0	0	0
ENSG00000278124	0	0	0	0	0	0	0	0	0	0
ENSG00000201273	0	0	0	0	0	0	0	0	0	0
ENSG00000228397	2	5	4	0	3	2	4	10	3	4
ENSG00000218510	18	13	18	35	12	31	33	24	28	24
ENSG00000070831	5961	6439	6246	5586	6460	5414	5895	6570	6332	4864
ENSG00000285752	0	1	3	5	6	4	4	5	3	6
ENSG00000285794	0	0	0	0	0	0	0	0	0	0
ENSG00000230068	0	0	0	0	0	0	0	0	0	0
ENSG00000271428	0	0	0	0	0	0	0	0	0	0
ENSG00000162552	24	45	38	27	52	6	10	15	6	6
ENSG00000285873	3	2	2	4	0	3	0	1	1	1
ENSG00000266564	0	0	0	0	0	0	0	0	0	0
ENSG00000234397	0	0	0	0	0	0	0	1	0	1
ENSG00000279625	0	0	0	0	0	0	0	0	0	0
ENSG00000184677	916	1060	1188	1214	1171	1002	794	1069	979	1160
ENSG00000237200	6	1	5	3	2	3	0	0	4	0
ENSG00000070886	0	1	0	0	0	3	8	7	3	0
ENSG00000276835	0	0	0	0	0	0	0	0	0	0
ENSG00000173372	0	0	0	0	0	0	0	0	1	0
ENSG00000159189	0	0	0	0	0	0	0	0	0	0
ENSG00000173369	0	0	1	0	0	4	0	1	29	7
ENSG00000133216	55	23	9	5	4	14	6	1	4	3
ENSG00000265422	0	0	0	0	0	0	0	0	0	0
ENSG00000225952	0	0	0	0	0	0	0	0	0	0
ENSG00000264014	0	0	0	0	0	0	0	0	0	0
ENSG00000215906	0	0	0	0	0	1	0	0	1	0
ENSG00000227868	0	0	0	1	1	2	4	3	1	1
ENSG00000004487	1379	1774	1748	1515	1669	1931	1727	1736	1947	1505
ENSG00000240553	0	0	0	0	0	0	0	2	0	0
ENSG00000263793	0	0	0	0	0	0	0	0	0	0
ENSG00000266802	0	0	0	0	0	0	0	0	0	0
ENSG00000169641	1233	1406	1606	1619	1428	1404	1606	1516	1457	1365
ENSG00000229010	0	0	0	0	0	0	0	0	1	0
ENSG00000206935	0	0	0	0	0	0	0	0	0	0
ENSG00000252578	0	0	0	0	0	0	0	0	0	0
ENSG00000179546	6	3	0	4	4	4	0	2	1	0
ENSG00000215381	0	0	0	0	1	0	0	2	0	1
ENSG00000261326	3	16	16	7	8	7	2	6	14	9
ENSG00000284726	2	4	4	2	3	0	1	1	1	2
ENSG00000125944	2949	3164	3564	3271	3880	4299	3671	3603	3864	2863
ENSG00000125945	289	290	238	215	306	262	381	468	310	249
ENSG00000249087	10	9	5	5	3	10	22	29	15	28
ENSG00000201405	0	0	0	0	0	0	0	0	0	0
ENSG00000271420	0	1	0	3	2	0	0	0	0	1
ENSG00000204219	101	122	81	173	136	44	48	121	93	18
ENSG00000232482	0	0	0	0	0	0	0	0	0	0
ENSG00000088280	296	395	304	337	381	345	426	516	695	493
ENSG00000007968	19	91	110	78	71	182	0	3	45	25
ENSG00000235052	0	1	1	0	1	0	1	1	1	0
ENSG00000117318	1112	1017	1328	1348	1061	134	16	37	121	45
ENSG00000285802	1	0	0	0	0	0	0	0	0	0
ENSG00000197880	0	0	0	0	0	0	0	0	0	0
ENSG00000229239	0	0	0	0	0	0	0	0	0	0
ENSG00000142676	6325	6214	5547	4709	6670	8967	9914	12204	12122	10812
ENSG00000236810	13	14	11	10	22	21	36	31	23	22
ENSG00000011007	969	840	927	795	920	1957	1918	1731	1736	1456
ENSG00000057757	1120	1419	1317	1300	1484	1568	1655	2566	2397	2329
ENSG00000011009	934	1024	1328	915	930	2211	1618	2466	2697	2896
ENSG00000117308	245	265	313	271	292	975	715	838	1046	796
ENSG00000117305	471	443	478	445	497	869	1201	1689	1526	1369
ENSG00000179163	558	790	669	653	679	627	654	551	512	406
ENSG00000188822	0	0	0	0	0	0	2	0	1	0
ENSG00000229106	0	0	0	0	2	3	0	3	0	0
ENSG00000232557	0	0	0	0	0	0	0	0	0	0
ENSG00000264926	0	0	0	0	0	0	0	0	0	0
ENSG00000230228	0	3	3	2	4	5	2	1	9	0
ENSG00000189266	562	485	662	602	590	1054	1084	917	1019	752
ENSG00000188529	1314	1584	1581	1530	1533	2054	1724	1652	1774	1274
ENSG00000215905	0	0	0	0	0	0	0	0	0	0
ENSG00000225315	0	0	1	0	0	0	0	0	0	0
ENSG00000142661	0	0	0	0	1	1	0	1	0	0
ENSG00000230703	0	0	0	0	0	0	0	0	0	0
ENSG00000142677	0	1	1	0	0	0	1	0	0	0
ENSG00000185436	0	0	0	0	0	4	9	1	0	0
ENSG00000230023	0	0	0	0	0	0	0	0	0	0
ENSG00000232298	0	0	0	0	0	0	0	0	0	0
ENSG00000158055	2	8	8	10	8	0	3	1	0	1
ENSG00000001460	198	291	277	203	210	310	519	543	317	408
ENSG00000001461	1769	2046	1855	2153	1613	907	1046	1648	899	1374
ENSG00000286061	1	1	1	0	3	2	6	1	6	3
ENSG00000117602	820	1357	1032	1167	1118	485	627	657	647	827
ENSG00000264443	0	0	0	0	0	0	0	0	0	0
ENSG00000184454	6	71	10	43	22	0	0	1	1	1
ENSG00000227312	0	0	0	0	0	0	0	0	0	0
ENSG00000239106	0	0	0	0	0	0	0	0	0	0
ENSG00000133226	1615	1931	2234	2030	2263	1829	2103	1907	1624	1861
ENSG00000284699	0	0	0	0	0	0	1	0	0	0
ENSG00000169504	15579	18639	17129	15592	17876	9847	8361	12295	11503	9877
ENSG00000238482	0	0	0	0	0	0	0	0	0	0
ENSG00000020633	11	15	18	17	17	2497	3471	2777	2274	1702
ENSG00000278034	0	0	0	0	0	0	0	0	0	1
ENSG00000229162	0	0	0	0	0	7	25	9	12	5
ENSG00000261025	62	46	64	46	27	2	6	5	1	0
ENSG00000264371	0	0	0	1	0	0	0	0	0	0
ENSG00000285823	0	0	0	0	0	0	1	0	0	0
ENSG00000233755	0	0	0	0	0	0	0	0	0	0
ENSG00000233419	0	0	0	0	0	0	0	0	0	0
ENSG00000231953	0	0	0	0	0	0	0	0	0	0
ENSG00000117614	490	599	567	524	647	782	917	1119	981	839
ENSG00000284602	6	0	1	1	0	3	5	0	3	2
ENSG00000284657	0	0	0	0	0	0	0	1	1	0
ENSG00000117616	149	340	294	352	255	175	204	199	230	199
ENSG00000272432	1	2	4	0	3	3	3	5	3	6
ENSG00000261349	0	0	0	0	1	0	4	6	0	1
ENSG00000187010	0	6	8	6	1	0	22	8	6	13
ENSG00000224183	0	1	0	0	1	0	10	5	2	1
ENSG00000259984	0	0	0	0	0	0	1	0	0	1
ENSG00000183726	2728	2712	2732	2230	2637	3688	3657	4165	4322	3116
ENSG00000188672	10	0	1	3	1	1	14	4	6	4
ENSG00000238084	0	0	0	0	2	2	0	3	3	1
ENSG00000204178	761	828	780	706	728	758	989	930	885	771
ENSG00000157978	1508	1764	1954	1607	1674	1014	929	1300	1266	1247
ENSG00000225643	8	9	11	16	11	8	12	17	8	9
ENSG00000117643	534	979	716	736	708	205	233	262	242	298
ENSG00000233478	0	3	3	0	1	0	0	0	0	0
ENSG00000162430	12334	16647	16104	12464	13531	8010	7014	9339	11136	13135
ENSG00000255054	0	0	0	0	0	0	0	0	0	0
ENSG00000228172	10	16	19	11	18	8	15	27	14	20
ENSG00000117640	788	945	924	919	925	1023	1305	1564	1440	1385
ENSG00000272478	0	0	0	0	0	0	0	0	0	0
ENSG00000127423	27	33	49	28	36	106	53	29	54	27
ENSG00000236528	0	0	1	0	0	0	3	0	0	0
ENSG00000182749	284	295	328	245	295	291	579	520	390	418
ENSG00000207302	0	0	0	0	0	0	0	0	0	0
ENSG00000117632	2647	4058	4078	3495	3742	5361	6548	9136	9758	6713
ENSG00000229786	0	0	0	0	0	0	0	0	1	0
ENSG00000223624	0	1	0	1	0	1	0	0	1	0
ENSG00000283938	0	0	0	0	0	0	0	0	0	0
ENSG00000158006	366	479	465	389	437	645	557	688	627	524
ENSG00000207237	0	0	0	0	0	0	0	0	0	0
ENSG00000252190	0	0	0	0	0	0	0	0	0	0
ENSG00000252691	0	0	0	0	0	0	0	0	0	0
ENSG00000158008	2046	3405	3393	3307	2456	1138	854	955	795	592
ENSG00000158014	5	9	13	12	2	18	41	15	8	8
ENSG00000284309	0	0	0	0	0	1	3	0	0	0
ENSG00000158022	9	5	8	6	6	3278	6762	5781	5398	3549
ENSG00000175087	141	218	148	186	196	135	103	151	103	91
ENSG00000197245	1	1	1	1	2	0	0	0	0	0
ENSG00000282872	0	0	0	0	0	0	0	0	0	1
ENSG00000236782	5	3	6	3	7	1	2	3	2	1
ENSG00000142684	0	0	0	0	0	0	0	0	0	0
ENSG00000142675	3	10	5	17	13	5	7	0	2	5
ENSG00000188782	0	0	0	0	0	0	0	0	0	0
ENSG00000236155	1	1	2	3	4	6	11	10	7	9
ENSG00000278572	0	0	0	0	3	0	0	4	0	1
ENSG00000130695	248	348	396	309	319	472	493	301	392	339
ENSG00000270733	0	1	0	0	2	0	0	0	0	0
ENSG00000142669	5118	4334	4812	3696	3740	3090	5196	2946	4056	2764
ENSG00000158062	166	276	211	168	216	268	262	272	277	235
ENSG00000169442	0	0	0	0	0	0	0	0	0	0
ENSG00000176092	0	0	0	0	0	0	0	0	0	0
ENSG00000225854	0	0	0	0	0	0	0	0	0	0
ENSG00000176083	0	0	1	1	0	0	0	0	0	0
ENSG00000131914	0	0	0	0	0	0	0	0	0	0
ENSG00000117682	784	795	814	774	776	1233	1604	1507	1149	983
ENSG00000223583	1	0	0	1	0	0	1	0	0	1
ENSG00000225891	2	0	1	2	2	1	0	3	1	0
ENSG00000198830	1608	2153	2125	2093	1916	2565	947	1289	2064	1492
ENSG00000224129	0	0	0	0	0	0	0	0	0	0
ENSG00000117676	598	771	1016	690	628	312	398	327	317	346
ENSG00000238705	0	0	0	0	0	0	0	0	0	0
ENSG00000243905	0	0	0	0	0	0	0	0	0	0
ENSG00000252802	0	0	0	0	0	0	0	0	0	0
ENSG00000252429	0	0	0	0	0	0	0	0	0	0
ENSG00000229247	0	0	0	0	0	0	0	0	0	0
ENSG00000238316	0	0	0	0	0	0	0	0	0	0
ENSG00000235069	0	0	0	0	0	0	0	0	0	0
ENSG00000260063	9	9	11	7	13	7	8	11	9	9
ENSG00000117713	2180	2759	2749	2794	2703	2750	2428	3619	2425	2957
ENSG00000060642	237	304	279	285	291	409	442	724	626	532
ENSG00000241188	0	0	0	0	0	0	0	0	0	1
ENSG00000287810	0	0	0	0	0	0	0	0	0	0
ENSG00000204160	718	883	950	786	938	654	724	640	708	735
ENSG00000175793	6	17	22	9	17	2	1	1	0	0
ENSG00000142751	533	614	613	548	625	510	591	623	503	553
ENSG00000226698	0	0	0	0	0	0	0	0	0	0
ENSG00000198746	243	235	274	239	260	332	411	529	424	419
ENSG00000090273	1578	1651	1722	1491	1743	3007	2662	2708	2652	2177
ENSG00000131910	0	0	0	0	0	0	0	0	0	2
ENSG00000175707	0	0	0	0	0	0	0	0	0	0
ENSG00000172746	0	1	1	0	1	0	2	2	2	1
ENSG00000224064	0	0	0	0	0	0	0	0	0	0
ENSG00000225294	0	0	0	0	3	0	1	0	1	1
ENSG00000253368	988	753	625	555	834	601	148	265	558	850
ENSG00000158246	88	86	89	70	85	64	15	32	72	103
ENSG00000090020	1108	977	1082	927	870	2437	2729	2894	2273	2133
ENSG00000229985	0	0	0	0	0	0	0	0	0	0
ENSG00000214973	1	2	1	0	4	6	2	0	3	6
ENSG00000225159	3	4	1	5	5	8	11	5	10	5
ENSG00000225990	0	0	0	0	0	0	0	1	2	0
ENSG00000224311	0	0	0	0	0	0	0	0	0	0
ENSG00000142784	1986	2543	2310	2044	2135	2302	2595	4013	3274	3670
ENSG00000252098	0	0	0	0	1	0	0	0	0	0
ENSG00000243659	4	1	0	3	0	0	2	0	2	0
ENSG00000186501	889	1081	1016	836	1247	1278	1368	2086	1413	1975
ENSG00000206888	1	0	0	0	0	1	0	0	0	1
ENSG00000241547	9	9	9	3	24	30	7	23	16	26
ENSG00000142765	5	1	0	4	0	5	10	8	5	8
ENSG00000142733	1004	1178	1328	1051	1251	1234	870	979	1670	1675
ENSG00000142748	0	6	5	1	1	5	5	6	7	0
ENSG00000174950	0	0	0	0	1	1	0	0	0	5
ENSG00000231207	0	0	0	0	0	0	1	0	0	0
ENSG00000181773	43	40	45	28	50	39	21	11	13	9
ENSG00000158195	4437	5770	5315	4644	5300	3678	4178	5330	4551	4628
ENSG00000241169	0	0	0	0	0	0	0	0	0	0
ENSG00000237429	0	0	0	0	0	0	0	0	0	0
ENSG00000126705	1436	1599	1512	1465	1453	1198	1474	1733	999	1096
ENSG00000000938	3	4	6	7	10	19	22	4	2	0
