"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"ENSG00000224091.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224092.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224093.5",0,0,1,0,1,3,0,1,0,1
"ENSG00000224094.1",0,2,5,0,2,5,1,10,9,5
"ENSG00000224095.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224097.5",0,4,1,2,0,4,3,3,1,1
"ENSG00000224099.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224100.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224101.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224104.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224106.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224107.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000224109.3",3,0,0,0,0,2,0,9,3,7
"ENSG00000224110.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224114.1",0,4,0,0,0,2,1,13,0,1
"ENSG00000224116.7",0,0,0,0,0,0,0,0,0,0
"ENSG00000224117.1",0,0,0,0,0,0,0,2,1,0
"ENSG00000224121.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224122.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224124.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224126.2",3,18,0,2,6,23,8,7,27,3
"ENSG00000224127.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224128.1",0,0,0,0,1,0,0,0,0,0
"ENSG00000224129.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224132.2",3,1,0,0,1,0,1,0,0,0
"ENSG00000224134.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224136.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224137.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224138.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224141.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224142.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224144.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224149.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224151.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224152.1",48,96,74,56,76,44,65,78,49,38
"ENSG00000224153.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224155.2",12,13,13,1,15,24,23,16,19,14
"ENSG00000224157.1",0,0,0,0,0,0,0,0,2,0
"ENSG00000224159.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224160.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224161.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224162.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224163.4",0,0,0,0,2,1,0,0,0,0
"ENSG00000224164.2",2,0,0,0,0,0,0,0,1,0
"ENSG00000224165.6",6,11,4,9,11,7,23,35,17,19
"ENSG00000224166.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224167.2",3,0,0,0,1,8,29,16,10,5
"ENSG00000224169.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224172.1",1,0,0,0,0,0,0,0,0,0
"ENSG00000224173.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224174.2",0,0,0,0,4,1,3,1,2,0
"ENSG00000224177.7",1,0,1,2,5,0,0,0,0,0
"ENSG00000224183.1",0,3,2,0,0,0,7,8,0,2
"ENSG00000224184.6",20,20,21,15,16,29,95,122,51,52
"ENSG00000224185.1",0,1,1,0,0,0,0,0,1,0
"ENSG00000224186.8",7,2,2,0,5,2,3,0,0,1
"ENSG00000224187.1",0,0,0,0,0,0,0,1,0,0
"ENSG00000224188.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224189.8",8,6,0,0,0,2,11,9,11,6
"ENSG00000224190.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224192.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224194.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224195.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224203.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224204.1",0,0,1,0,3,0,1,3,0,0
"ENSG00000224205.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224207.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224208.1",0,1,0,0,2,0,1,1,0,0
"ENSG00000224209.8",7,20,8,9,23,4,18,25,15,10
"ENSG00000224210.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224215.1",17,17,13,12,12,11,30,25,24,10
"ENSG00000224216.1",0,0,0,0,1,1,1,1,1,1
"ENSG00000224217.1",0,1,0,0,0,0,0,0,0,0
"ENSG00000224218.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224219.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224220.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224221.1",0,0,0,0,0,0,0,0,1,0
"ENSG00000224222.2",0,0,0,0,1,1,0,0,0,0
"ENSG00000224223.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224224.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224227.3",1,10,0,9,6,0,0,2,1,0
"ENSG00000224228.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224231.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224232.1",0,0,1,0,0,2,0,1,2,0
"ENSG00000224233.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224236.3",0,0,0,0,0,0,0,2,0,0
"ENSG00000224237.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224238.2",1,0,0,0,0,0,0,0,0,0
"ENSG00000224239.1",0,0,0,0,1,0,0,0,2,0
"ENSG00000224240.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224243.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224244.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224245.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224247.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224250.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224251.6",0,0,0,0,0,0,1,0,0,0
"ENSG00000224252.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224254.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224255.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224256.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224257.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224259.7",3,0,1,0,0,0,0,0,1,0
"ENSG00000224260.6",0,0,0,0,0,8,1,1,8,5
"ENSG00000224261.2",0,0,1,2,3,4,10,3,6,4
"ENSG00000224263.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224265.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224267.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224269.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224271.7",1,0,0,0,0,0,0,0,0,0
"ENSG00000224272.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224273.2",0,0,0,0,0,0,0,2,0,0
"ENSG00000224274.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224276.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224277.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000224278.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224279.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224280.1",1,3,1,1,0,1,3,0,1,0
"ENSG00000224281.5",14,21,23,9,19,15,21,33,23,17
"ENSG00000224282.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224286.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224287.2",96,32,75,31,110,97,133,112,112,46
"ENSG00000224288.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224289.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224291.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224292.1",0,1,0,0,2,2,1,2,2,0
"ENSG00000224294.1",1,0,0,1,0,0,0,3,0,0
"ENSG00000224295.3",0,3,1,1,0,1,2,2,0,2
"ENSG00000224296.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224297.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224299.1",0,0,0,0,0,0,1,0,0,0
"ENSG00000224300.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224301.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224302.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224307.2",0,0,0,0,1,0,0,0,0,0
"ENSG00000224308.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224309.7",0,0,0,0,0,0,0,0,0,0
"ENSG00000224310.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224311.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224312.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224314.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224315.2",0,0,0,0,0,1,0,0,0,0
"ENSG00000224316.1",0,0,0,0,0,1,0,0,1,0
"ENSG00000224318.6",0,8,1,0,0,1,8,29,13,18
"ENSG00000224321.1",1,0,0,0,2,0,0,0,0,0
"ENSG00000224322.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224323.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224324.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224326.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224328.1",0,0,0,1,1,1,1,0,0,0
"ENSG00000224329.2",1,0,0,0,0,0,1,2,1,0
"ENSG00000224330.2",0,0,0,0,0,0,0,0,0,1
"ENSG00000224331.2",0,0,2,0,0,0,0,0,0,0
"ENSG00000224333.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224334.1",0,0,1,0,0,0,0,1,0,0
"ENSG00000224335.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224336.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224337.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224338.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224339.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224340.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224341.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224342.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224344.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224346.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224347.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224348.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224349.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224351.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224352.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224353.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224354.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224356.5",0,1,1,1,0,2,0,1,3,0
"ENSG00000224357.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224358.1",2,1,0,3,2,3,7,7,4,5
"ENSG00000224359.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224361.1",1,0,0,1,0,0,0,0,0,0
"ENSG00000224363.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224365.1",0,0,1,0,1,0,0,0,5,0
"ENSG00000224366.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224367.6",0,0,3,0,0,1,0,2,0,1
"ENSG00000224368.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224370.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224371.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224372.1",0,1,0,0,1,0,1,2,1,0
"ENSG00000224373.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224374.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224375.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224376.1",15,37,26,15,32,19,65,66,44,70
"ENSG00000224382.2",0,0,0,0,0,0,0,1,0,1
"ENSG00000224383.7",2,1,1,1,0,5,8,1,2,0
"ENSG00000224384.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224387.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224388.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224389.9",5,24,2,23,7,58,32,15,27,6
"ENSG00000224391.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224394.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224396.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224397.7",4,7,7,7,4,532,545,946,907,1065
"ENSG00000224400.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000224401.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224402.2",0,0,0,0,0,3,0,1,0,0
"ENSG00000224403.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224404.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224405.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224406.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224407.1",5,12,5,2,16,4,5,11,3,2
"ENSG00000224408.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224409.1",0,0,0,0,0,0,0,1,0,0
"ENSG00000224410.1",0,0,0,0,1,0,0,0,0,0
"ENSG00000224411.3",15,23,14,8,39,58,29,45,36,33
"ENSG00000224412.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224413.1",4,0,0,0,0,0,0,0,0,0
"ENSG00000224414.1",0,0,0,1,0,0,0,0,0,0
"ENSG00000224415.1",1,2,0,1,0,1,3,3,1,1
"ENSG00000224416.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224417.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224418.1",2,2,0,0,0,1,0,0,0,0
"ENSG00000224419.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224420.3",10,2,9,12,9,13,4,9,13,5
"ENSG00000224421.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224424.8",26,41,25,36,41,16,44,46,33,26
"ENSG00000224425.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224426.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224427.1",0,0,0,0,1,1,0,1,1,0
"ENSG00000224429.8",0,0,0,2,0,0,0,0,0,0
"ENSG00000224430.2",0,0,0,1,0,0,0,1,1,0
"ENSG00000224431.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224435.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224436.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224437.2",16,21,14,7,28,15,6,9,13,6
"ENSG00000224438.3",0,0,0,0,0,0,0,0,0,1
"ENSG00000224439.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224440.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224442.1",0,0,0,0,0,0,1,0,0,0
"ENSG00000224443.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224445.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224447.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224448.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224451.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224452.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224458.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224459.1",0,1,0,0,0,0,0,0,0,0
"ENSG00000224462.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224463.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224464.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224465.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224466.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224467.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224468.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224469.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224470.8",1377,1669,1654,1519,1732,1373,1296,1358,1211,1210
"ENSG00000224471.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224473.1",0,0,0,0,0,1,0,0,0,1
"ENSG00000224475.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224476.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224477.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000224478.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224479.6",0,0,0,3,1,0,0,0,0,1
"ENSG00000224481.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224482.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224484.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224485.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224486.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224488.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224490.5",0,0,1,0,0,0,0,0,0,0
"ENSG00000224493.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224494.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224497.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224498.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224500.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224504.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224505.2",1,4,0,2,0,1,1,1,5,1
"ENSG00000224506.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224509.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224510.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224511.2",0,1,0,3,0,3,0,0,0,1
"ENSG00000224513.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224514.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224515.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224516.5",0,0,0,0,0,0,0,0,1,1
"ENSG00000224517.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224518.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224519.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224520.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224521.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224523.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224524.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224525.2",0,0,0,0,0,1,2,1,3,2
"ENSG00000224529.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224530.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224531.6",439,485,447,369,480,706,541,543,491,571
"ENSG00000224532.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224533.4",1,0,0,0,0,0,0,0,0,0
"ENSG00000224535.2",0,1,0,0,0,0,1,0,0,0
"ENSG00000224536.2",11,18,16,22,30,11,16,23,37,26
"ENSG00000224537.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224539.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224540.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224541.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224543.4",3,1,4,0,3,5,8,13,2,0
"ENSG00000224545.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224546.2",32,38,34,34,36,46,50,71,73,86
"ENSG00000224547.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224548.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224549.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224550.1",4,8,6,0,4,8,10,8,9,7
"ENSG00000224551.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224553.1",0,0,0,0,0,0,0,0,1,0
"ENSG00000224555.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224556.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224557.7",1,1,0,1,0,0,0,0,0,0
"ENSG00000224559.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224560.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224563.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224565.2",0,0,0,0,0,0,0,0,2,0
"ENSG00000224566.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224567.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224568.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224569.3",0,1,1,0,0,0,0,0,0,0
"ENSG00000224570.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224571.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224573.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224574.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224577.3",9,9,3,7,1,5,12,24,27,13
"ENSG00000224578.5",624,856,677,547,923,966,561,587,836,592
"ENSG00000224579.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224582.7",0,0,0,0,0,0,0,0,0,0
"ENSG00000224583.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224584.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224585.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224586.6",0,0,0,0,0,0,0,0,0,0
"ENSG00000224589.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224590.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224592.5",13,21,9,15,18,0,2,6,3,2
"ENSG00000224593.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224594.2",2,1,1,1,0,0,0,0,0,0
"ENSG00000224595.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224596.8",2,3,7,3,1,7,8,17,5,5
"ENSG00000224597.10",823,841,923,825,844,959,862,757,699,601
"ENSG00000224598.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224599.1",0,17,0,0,0,3,4,0,1,0
"ENSG00000224600.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000224602.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224603.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224604.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224605.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224606.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224607.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000224609.8",0,1,2,3,8,2,2,1,1,0
"ENSG00000224610.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224611.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224612.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224613.7",0,0,0,0,0,5,15,19,8,5
"ENSG00000224614.2",1,3,0,0,4,1,3,5,2,0
"ENSG00000224616.3",28,62,38,59,34,39,79,82,62,35
"ENSG00000224617.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224618.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224620.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224621.1",2,0,0,0,1,0,0,0,0,0
"ENSG00000224622.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224625.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224626.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224627.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224628.2",0,0,0,0,0,0,2,0,0,0
"ENSG00000224629.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224630.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224631.4",102,59,79,77,127,113,124,109,143,134
"ENSG00000224632.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224634.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224635.2",0,2,3,2,0,2,3,14,4,2
"ENSG00000224637.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224640.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224643.5",0,0,0,0,0,0,0,0,0,0
"ENSG00000224644.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224645.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224646.2",0,0,0,0,0,1,0,0,0,0
"ENSG00000224647.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224648.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224649.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224650.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224652.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224653.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224655.7",3,0,0,3,0,1,4,0,0,0
"ENSG00000224656.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224657.9",0,0,0,0,0,0,0,0,0,0
"ENSG00000224658.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224659.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224660.2",52,125,115,124,92,64,34,32,63,63
"ENSG00000224661.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224662.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224664.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224666.3",0,0,0,2,1,1,4,0,0,0
"ENSG00000224667.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224668.1",0,10,4,0,6,0,0,0,4,0
"ENSG00000224669.1",0,0,0,0,0,1,0,0,0,0
"ENSG00000224670.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224671.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224672.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000224674.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224675.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224677.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224678.3",0,0,0,0,0,0,0,1,0,0
"ENSG00000224679.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224680.4",12,7,8,2,28,12,11,20,21,11
"ENSG00000224681.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224682.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224683.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224685.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224686.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224687.2",13,6,4,10,5,23,43,51,44,17
"ENSG00000224688.1",0,0,0,1,2,3,0,0,0,0
"ENSG00000224689.9",0,0,0,1,0,0,3,0,1,0
"ENSG00000224690.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224691.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224692.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224695.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224697.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224698.1",1,0,0,0,1,2,2,2,2,2
"ENSG00000224699.9",7,17,7,15,7,17,40,31,15,14
"ENSG00000224700.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224701.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224702.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224706.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224707.1",0,0,0,0,0,1,0,0,0,0
"ENSG00000224709.2",0,0,0,0,1,0,0,0,0,0
"ENSG00000224711.2",0,0,0,0,0,0,0,0,0,0
"ENSG00000224712.12",15,30,0,43,0,38,57,0,62,28
"ENSG00000224713.4",0,0,0,0,0,0,0,0,0,0
"ENSG00000224714.3",0,0,0,0,0,0,0,0,0,0
"ENSG00000224715.1",1,0,0,0,1,0,0,0,0,0
"ENSG00000224717.1",0,1,2,0,0,0,3,0,1,0
"ENSG00000224718.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224719.1",0,0,0,0,0,0,0,0,0,0
"ENSG00000224721.1",0,0,0,0,0,0,0,0,0,1
"ENSG00000224722.3",1,3,4,2,4,7,6,5,5,2
"ENSG00000224723.1",0,0,0,0,0,0,0,0,0,0
